t,phase,profLeft,profRight,trimLeft,trimRight,cmdLeft,cmdRight,velLeft,velRight,x,y,heading
0.359,accel,89.535,89.535,0,0,89.535,89.535,6.697,4.6959,0.047065,-6.4702e-06,-0.0002173
0.36,accel,89.535,89.535,0,0,89.535,89.535,7.0757,5.0463,0.053126,-7.8353e-06,-0.00023316
0.361,accel,89.535,89.535,0,0,89.535,89.535,7.4527,5.3951,0.05955,-9.3848e-06,-0.00024923
0.362,accel,89.535,89.535,0,0,89.535,89.535,7.8281,5.7424,0.066336,-1.1131e-05,-0.00026553
0.363,accel,89.535,89.535,0,0,89.535,89.535,8.2019,6.0881,0.073481,-1.3087e-05,-0.00028204
0.364,accel,89.535,89.535,0,0,89.535,89.535,8.5741,6.4324,0.080984,-1.5266e-05,-0.00029877
0.365,accel,89.535,89.535,0,0,89.535,89.535,8.9446,6.7752,0.088844,-1.7681e-05,-0.00031572
0.366,accel,89.535,89.535,0,0,89.535,89.535,9.3135,7.1165,0.097059,-2.0345e-05,-0.00033289
0.367,accel,89.535,89.535,0,0,89.535,89.535,9.6809,7.4563,0.10563,-2.3272e-05,-0.00035027
0.368,accel,89.535,89.535,0,0,89.535,89.535,10.047,7.7946,0.11455,-2.6475e-05,-0.00036786
0.369,accel,89.535,89.535,0,0,89.535,89.535,10.411,8.1315,0.12382,-2.9968e-05,-0.00038567
0.37,accel,89.535,89.535,0,0,89.535,89.535,10.773,8.4669,0.13344,-3.3765e-05,-0.00040369
0.371,accel,89.535,89.535,0,0,89.535,89.535,11.134,8.8008,0.14341,-3.788e-05,-0.00042192
0.372,accel,89.535,89.535,0,0,89.535,89.535,11.494,9.1333,0.15372,-4.2326e-05,-0.00044036
0.373,accel,89.535,89.535,0,0,89.535,89.535,11.852,9.4643,0.16438,-4.7119e-05,-0.00045901
0.374,accel,89.535,89.535,0,0,89.535,89.535,12.208,9.7939,0.17538,-5.2272e-05,-0.00047787
0.375,accel,89.535,89.535,0,0,89.535,89.535,12.563,10.122,0.18672,-5.78e-05,-0.00049693
0.376,accel,89.535,89.535,0,0,89.535,89.535,12.916,10.449,0.1984,-6.3718e-05,-0.00051621
0.377,accel,89.535,89.535,0,0,89.535,89.535,13.267,10.774,0.21042,-7.0041e-05,-0.00053568
0.378,accel,89.535,89.535,0,0,89.535,89.535,13.618,11.098,0.22278,-7.6782e-05,-0.00055537
0.379,accel,89.535,89.535,0,0,89.535,89.535,13.966,11.421,0.23548,-8.3958e-05,-0.00057526
0.38,accel,89.535,89.535,0,0,89.535,89.535,14.313,11.742,0.2485,-9.1583e-05,-0.00059535
0.381,accel,89.535,89.535,0,0,89.535,89.535,14.659,12.061,0.26186,-9.9672e-05,-0.00061564
0.382,accel,89.535,89.535,0,0,89.535,89.535,15.003,12.38,0.27555,-0.00010824,-0.00063614
0.383,accel,89.535,89.535,0,0,89.535,89.535,15.346,12.697,0.28958,-0.00011731,-0.00065683
0.384,accel,89.535,89.535,0,0,89.535,89.535,15.687,13.012,0.30392,-0.00012688,-0.00067773
0.385,accel,89.535,89.535,0,0,89.535,89.535,16.026,13.326,0.3186,-0.00013698,-0.00069882
0.386,accel,89.535,89.535,0,0,89.535,89.535,16.364,13.639,0.3336,-0.00014763,-0.00072011
0.387,accel,89.535,89.535,0,0,89.535,89.535,16.701,13.95,0.34893,-0.00015883,-0.0007416
0.388,accel,89.535,89.535,0,0,89.535,89.535,17.036,14.261,0.36458,-0.0001706,-0.00076329
0.389,accel,103.64,103.64,0,0,103.64,103.64,17.37,14.569,0.38055,-0.00018297,-0.00078517
0.39,accel,103.64,103.64,0,0,103.64,103.64,17.767,14.877,0.39687,-0.00019596,-0.00080774
0.391,accel,103.64,103.64,0,0,103.64,103.64,18.161,15.183,0.41354,-0.00020963,-0.00083101
0.392,accel,103.64,103.64,0,0,103.64,103.64,18.554,15.488,0.43056,-0.00022397,-0.00085497
0.393,accel,103.64,103.64,0,0,103.64,103.64,18.946,15.791,0.44793,-0.00023904,-0.00087962
0.394,accel,103.64,103.64,0,0,103.64,103.64,19.335,16.151,0.46567,-0.00025487,-0.0009045
0.395,accel,103.64,103.64,0,0,103.64,103.64,19.723,16.51,0.48379,-0.00027148,-0.0009296
0.396,accel,103.64,103.64,0,0,103.64,103.64,20.11,16.868,0.50228,-0.0002889,-0.00095493
0.397,accel,103.64,103.64,0,0,103.64,103.64,20.494,17.223,0.52114,-0.00030715,-0.00098048
0.398,accel,103.64,103.64,0,0,103.64,103.64,20.877,17.578,0.54036,-0.00032625,-0.0010063
0.399,accel,103.64,103.64,0,0,103.64,103.64,21.259,17.93,0.55996,-0.00034622,-0.0010323
0.4,accel,103.64,103.64,0,0,103.64,103.64,21.638,18.282,0.57992,-0.00036709,-0.0010585
0.401,accel,103.64,103.64,0,0,103.64,103.64,22.016,18.631,0.60024,-0.00038887,-0.0010849
0.402,accel,103.64,103.64,0,0,103.64,103.64,22.392,18.979,0.62093,-0.00041159,-0.0011116
0.403,accel,103.64,103.64,0,0,103.64,103.64,22.767,19.326,0.64198,-0.00043527,-0.0011385
0.404,accel,103.64,103.64,0,0,103.64,103.64,23.14,19.671,0.66338,-0.00045993,-0.0011656
0.405,accel,103.64,103.64,0,0,103.64,103.64,23.512,20.015,0.68514,-0.00048559,-0.0011929
0.406,accel,103.64,103.64,0,0,103.64,103.64,23.881,20.357,0.70726,-0.00051228,-0.0012204
0.407,accel,103.64,103.64,0,0,103.64,103.64,24.25,20.697,0.72974,-0.00054002,-0.0012482
0.408,accel,103.64,103.64,0,0,103.64,103.64,24.616,21.037,0.75256,-0.00056883,-0.0012762
0.409,accel,103.64,103.64,0,0,103.64,103.64,24.981,21.374,0.77574,-0.00059874,-0.0013043
0.41,accel,103.64,103.64,0,0,103.64,103.64,25.345,21.71,0.79927,-0.00062976,-0.0013327
0.411,accel,103.64,103.64,0,0,103.64,103.64,25.707,22.045,0.82314,-0.00066192,-0.0013613
0.412,accel,103.64,103.64,0,0,103.64,103.64,26.067,22.378,0.84737,-0.00069524,-0.0013901
0.413,accel,103.64,103.64,0,0,103.64,103.64,26.426,22.71,0.87193,-0.00072975,-0.0014192
0.414,accel,103.64,103.64,0,0,103.64,103.64,26.783,23.041,0.89685,-0.00076547,-0.0014484
0.415,accel,103.64,103.64,0,0,103.64,103.64,27.138,23.37,0.9221,-0.00080242,-0.0014779
0.416,accel,103.64,103.64,0,0,103.64,103.64,27.492,23.697,0.94769,-0.00084062,-0.0015075
0.417,accel,103.64,103.64,0,0,103.64,103.64,27.845,24.023,0.97363,-0.00088011,-0.0015374
0.418,accel,103.64,103.64,0,0,103.64,103.64,28.196,24.348,0.9999,-0.00092089,-0.0015674
0.419,accel,103.64,103.64,0,0,103.64,103.64,28.545,24.671,1.0265,-0.000963,-0.0015977
0.42,accel,103.64,103.64,0,0,103.64,103.64,28.893,24.993,1.0535,-0.0010065,-0.0016282
0.421,accel,103.64,103.64,0,0,103.64,103.64,29.24,25.314,1.0807,-0.0010513,-0.0016588
0.422,accel,103.64,103.64,0,0,103.64,103.64,29.585,25.633,1.1083,-0.0010975,-0.0016897
0.423,accel,103.64,103.64,0,0,103.64,103.64,29.928,25.95,1.1363,-0.0011452,-0.0017208
0.424,accel,103.64,103.64,0,0,103.64,103.64,30.27,26.267,1.1645,-0.0011942,-0.0017521
0.425,accel,103.64,103.64,0,0,103.64,103.64,30.61,26.581,1.1931,-0.0012448,-0.0017835
0.426,accel,103.64,103.64,0,0,103.64,103.64,30.949,26.895,1.2221,-0.0012968,-0.0018152
0.427,accel,103.64,103.64,0,0,103.64,103.64,31.287,27.207,1.2513,-0.0013504,-0.0018471
0.428,accel,103.64,103.64,0,0,103.64,103.64,31.623,27.518,1.2809,-0.0014055,-0.0018791
0.429,accel,103.64,103.64,0,0,103.64,103.64,31.957,27.828,1.3108,-0.0014621,-0.0019114
0.43,accel,103.64,103.64,0,0,103.64,103.64,32.29,28.136,1.341,-0.0015204,-0.0019439
0.431,accel,103.64,103.64,0,0,103.64,103.64,32.622,28.443,1.3715,-0.0015802,-0.0019765
0.432,accel,103.64,103.64,0,0,103.64,103.64,32.952,28.748,1.4024,-0.0016417,-0.0020094
0.433,accel,103.64,103.64,0,0,103.64,103.64,33.281,29.052,1.4335,-0.0017048,-0.0020424
0.434,accel,103.64,103.64,0,0,103.64,103.64,33.608,29.355,1.465,-0.0017697,-0.0020756
0.435,accel,103.64,103.64,0,0,103.64,103.64,33.934,29.656,1.4968,-0.0018362,-0.0021091
0.436,accel,117.74,117.74,0,0,117.74,117.74,34.259,29.957,1.5289,-0.0019045,-0.0021427
0.437,accel,117.74,117.74,0,0,117.74,117.74,34.646,30.256,1.5614,-0.0019745,-0.002177
0.438,accel,117.74,117.74,0,0,117.74,117.74,35.032,30.553,1.5942,-0.0020465,-0.002212
0.439,accel,117.74,117.74,0,0,117.74,117.74,35.416,30.849,1.6273,-0.0021204,-0.0022476
0.44,accel,117.74,117.74,0,0,117.74,117.74,35.798,31.144,1.6608,-0.0021962,-0.002284
0.441,accel,117.74,117.74,0,0,117.74,117.74,36.179,31.496,1.6946,-0.0022741,-0.0023206
0.442,accel,117.74,117.74,0,0,117.74,117.74,36.558,31.847,1.7288,-0.0023541,-0.0023574
0.443,accel,117.74,117.74,0,0,117.74,117.74,36.935,32.196,1.7634,-0.0024362,-0.0023944
0.444,accel,117.74,117.74,0,0,117.74,117.74,37.311,32.544,1.7983,-0.0025205,-0.0024316
0.445,accel,117.74,117.74,0,0,117.74,117.74,37.685,32.89,1.8336,-0.002607,-0.0024691
0.446,accel,117.74,117.74,0,0,117.74,117.74,38.057,33.234,1.8692,-0.0026957,-0.0025068
0.447,accel,117.74,117.74,0,0,117.74,117.74,38.428,33.577,1.9052,-0.0027866,-0.0025447
0.448,accel,117.74,117.74,0,0,117.74,117.74,38.797,33.919,1.9416,-0.0028798,-0.0025828
0.449,accel,117.74,117.74,0,0,117.74,117.74,39.165,34.259,1.9783,-0.0029753,-0.0026211
0.45,accel,117.74,117.74,0,0,117.74,117.74,39.531,34.597,2.0154,-0.0030732,-0.0026597
0.451,accel,117.74,117.74,0,0,117.74,117.74,39.895,34.934,2.0528,-0.0031734,-0.0026984
0.452,accel,117.74,117.74,0,0,117.74,117.74,40.258,35.27,2.0905,-0.0032761,-0.0027374
0.453,accel,117.74,117.74,0,0,117.74,117.74,40.619,35.604,2.1287,-0.0033811,-0.0027766
0.454,accel,117.74,117.74,0,0,117.74,117.74,40.979,35.937,2.1671,-0.0034887,-0.0028159
0.455,accel,117.74,117.74,0,0,117.74,117.74,41.337,36.268,2.2059,-0.0035987,-0.0028555
0.456,accel,117.74,117.74,0,0,117.74,117.74,41.693,36.598,2.2451,-0.0037113,-0.0028953
0.457,accel,117.74,117.74,0,0,117.74,117.74,42.048,36.926,2.2845,-0.0038264,-0.0029354
0.458,accel,117.74,117.74,0,0,117.74,117.74,42.402,37.253,2.3244,-0.0039441,-0.0029756
0.459,accel,117.74,117.74,0,0,117.74,117.74,42.754,37.579,2.3645,-0.0040644,-0.003016
0.46,accel,117.74,117.74,0,0,117.74,117.74,43.104,37.903,2.405,-0.0041874,-0.0030566
0.461,accel,117.74,117.74,0,0,117.74,117.74,43.453,38.226,2.4459,-0.0043131,-0.0030975
0.462,accel,117.74,117.74,0,0,117.74,117.74,43.8,38.547,2.4871,-0.0044415,-0.0031385
0.463,accel,117.74,117.74,0,0,117.74,117.74,44.146,38.867,2.5286,-0.0045726,-0.0031798
0.464,accel,117.74,117.74,0,0,117.74,117.74,44.49,39.186,2.5704,-0.0047065,-0.0032212
0.465,accel,117.74,117.74,0,0,117.74,117.74,44.833,39.503,2.6126,-0.0048432,-0.0032629
0.466,accel,117.74,117.74,0,0,117.74,117.74,45.175,39.818,2.6551,-0.0049828,-0.0033047
0.467,accel,117.74,117.74,0,0,117.74,117.74,45.514,40.133,2.6979,-0.0051252,-0.0033467
0.468,accel,117.74,117.74,0,0,117.74,117.74,45.853,40.446,2.741,-0.0052705,-0.003389
0.469,accel,117.74,117.74,0,0,117.74,117.74,46.19,40.758,2.7845,-0.0054187,-0.0034314
0.47,accel,117.74,117.74,0,0,117.74,117.74,46.525,41.068,2.8283,-0.00557,-0.0034741
0.471,accel,117.74,117.74,0,0,117.74,117.74,46.859,41.377,2.8724,-0.0057242,-0.0035169
0.472,accel,117.74,117.74,0,0,117.74,117.74,47.192,41.684,2.9169,-0.0058814,-0.0035599
0.473,accel,117.74,117.74,0,0,117.74,117.74,47.523,41.991,2.9616,-0.0060417,-0.0036031
0.474,accel,117.74,117.74,0,0,117.74,117.74,47.852,42.296,3.0067,-0.0062051,-0.0036466
0.475,accel,117.74,117.74,0,0,117.74,117.74,48.181,42.599,3.0521,-0.0063716,-0.0036902
0.476,accel,117.74,117.74,0,0,117.74,117.74,48.507,42.902,3.0978,-0.0065413,-0.003734
0.477,accel,117.74,117.74,0,0,117.74,117.74,48.833,43.203,3.1438,-0.0067141,-0.0037779
0.478,accel,117.74,117.74,0,0,117.74,117.74,49.157,43.502,3.1901,-0.0068902,-0.0038221
0.479,accel,117.74,117.74,0,0,117.74,117.74,49.479,43.801,3.2368,-0.0070695,-0.0038665
0.48,accel,117.74,117.74,0,0,117.74,117.74,49.8,44.098,3.2837,-0.007252,-0.003911
0.481,accel,117.74,117.74,0,0,117.74,117.74,50.12,44.393,3.331,-0.0074379,-0.0039558
0.482,accel,117.74,117.74,0,0,117.74,117.74,50.439,44.688,3.3785,-0.0076271,-0.0040007
0.483,accel,131.84,131.84,0,0,131.84,131.84,50.756,44.981,3.4264,-0.0078197,-0.0040458
0.484,accel,131.84,131.84,0,0,131.84,131.84,51.135,45.273,3.4746,-0.0080158,-0.0040916
0.485,accel,131.84,131.84,0,0,131.84,131.84,51.514,45.564,3.5232,-0.0082156,-0.0041381
0.486,accel,131.84,131.84,0,0,131.84,131.84,51.89,45.853,3.572,-0.008419,-0.0041853
0.487,accel,131.84,131.84,0,0,131.84,131.84,52.265,46.141,3.6212,-0.0086261,-0.0042331
0.488,accel,131.84,131.84,0,0,131.84,131.84,52.638,46.487,3.6708,-0.0088371,-0.0042812
0.489,accel,131.84,131.84,0,0,131.84,131.84,53.01,46.83,3.7207,-0.009052,-0.0043294
0.49,accel,131.84,131.84,0,0,131.84,131.84,53.38,47.173,3.771,-0.0092709,-0.0043779
0.491,accel,131.84,131.84,0,0,131.84,131.84,53.748,47.514,3.8216,-0.0094937,-0.0044266
0.492,accel,131.84,131.84,0,0,131.84,131.84,54.115,47.853,3.8726,-0.0097207,-0.0044756
0.493,accel,131.84,131.84,0,0,131.84,131.84,54.48,48.191,3.9239,-0.0099517,-0.0045247
0.494,accel,131.84,131.84,0,0,131.84,131.84,54.844,48.527,3.9756,-0.010187,-0.004574
0.495,accel,131.84,131.84,0,0,131.84,131.84,55.206,48.862,4.0277,-0.010426,-0.0046236
0.496,accel,131.84,131.84,0,0,131.84,131.84,55.566,49.195,4.08,-0.01067,-0.0046734
0.497,accel,131.84,131.84,0,0,131.84,131.84,55.925,49.527,4.1328,-0.010917,-0.0047234
0.498,accel,131.84,131.84,0,0,131.84,131.84,56.283,49.858,4.1858,-0.011169,-0.0047735
0.499,accel,131.84,131.84,0,0,131.84,131.84,56.638,50.187,4.2392,-0.011426,-0.0048239
0.5,accel,131.84,131.84,0,0,131.84,131.84,56.993,50.515,4.293,-0.011686,-0.0048746
0.501,accel,131.84,131.84,0,0,131.84,131.84,57.345,50.841,4.3471,-0.011951,-0.0049254
0.502,accel,131.84,131.84,0,0,131.84,131.84,57.696,51.166,4.4015,-0.012221,-0.0049764
0.503,accel,131.84,131.84,0,0,131.84,131.84,58.046,51.489,4.4563,-0.012495,-0.0050276
0.504,accel,131.84,131.84,0,0,131.84,131.84,58.394,51.811,4.5114,-0.012773,-0.005079
0.505,accel,131.84,131.84,0,0,131.84,131.84,58.741,52.132,4.5668,-0.013056,-0.0051307
0.506,accel,131.84,131.84,0,0,131.84,131.84,59.086,52.451,4.6226,-0.013344,-0.0051825
0.507,accel,131.84,131.84,0,0,131.84,131.84,59.43,52.769,4.6787,-0.013636,-0.0052345
0.508,accel,131.84,131.84,0,0,131.84,131.84,59.772,53.086,4.7351,-0.013933,-0.0052868
0.509,accel,131.84,131.84,0,0,131.84,131.84,60.112,53.401,4.7919,-0.014234,-0.0053392
0.51,accel,131.84,131.84,0,0,131.84,131.84,60.451,53.714,4.849,-0.014541,-0.0053918
0.511,accel,131.84,131.84,0,0,131.84,131.84,60.789,54.027,4.9064,-0.014852,-0.0054447
0.512,accel,131.84,131.84,0,0,131.84,131.84,61.125,54.338,4.9641,-0.015168,-0.0054977
0.513,accel,131.84,131.84,0,0,131.84,131.84,61.46,54.647,5.0221,-0.015488,-0.0055509
0.514,accel,131.84,131.84,0,0,131.84,131.84,61.793,54.956,5.0805,-0.015814,-0.0056043
0.515,accel,131.84,131.84,0,0,131.84,131.84,62.125,55.263,5.1392,-0.016144,-0.0056579
0.516,accel,131.84,131.84,0,0,131.84,131.84,62.455,55.568,5.1982,-0.01648,-0.0057117
0.517,accel,131.84,131.84,0,0,131.84,131.84,62.784,55.873,5.2575,-0.01682,-0.0057657
0.518,accel,131.84,131.84,0,0,131.84,131.84,63.112,56.176,5.3172,-0.017166,-0.0058199
0.519,accel,131.84,131.84,0,0,131.84,131.84,63.438,56.477,5.3771,-0.017516,-0.0058743
0.52,accel,131.84,131.84,0,0,131.84,131.84,63.763,56.778,5.4374,-0.017872,-0.0059289
0.521,accel,131.84,131.84,0,0,131.84,131.84,64.086,57.077,5.498,-0.018233,-0.0059836
0.522,accel,131.84,131.84,0,0,131.84,131.84,64.408,57.374,5.5589,-0.018599,-0.0060386
0.523,accel,131.84,131.84,0,0,131.84,131.84,64.728,57.671,5.6201,-0.01897,-0.0060937
0.524,accel,131.84,131.84,0,0,131.84,131.84,65.047,57.966,5.6816,-0.019347,-0.006149
0.525,accel,131.84,131.84,0,0,131.84,131.84,65.365,58.26,5.7434,-0.019729,-0.0062046
0.526,accel,131.84,131.84,0,0,131.84,131.84,65.681,58.553,5.8055,-0.020116,-0.0062603
0.527,accel,131.84,131.84,0,0,131.84,131.84,65.996,58.844,5.8679,-0.020508,-0.0063161
0.528,accel,131.84,131.84,0,0,131.84,131.84,66.31,59.134,5.9307,-0.020906,-0.0063722
0.529,accel,131.84,131.84,0,0,131.84,131.84,66.622,59.423,5.9937,-0.021309,-0.0064284
0.53,accel,142.81,142.81,0,0,142.81,142.81,66.933,59.71,6.057,-0.021718,-0.0064849
0.531,accel,142.81,142.81,0,0,142.81,142.81,67.292,59.997,6.1206,-0.022133,-0.0065419
0.532,accel,142.81,142.81,0,0,142.81,142.81,67.65,60.282,6.1846,-0.022553,-0.0065994
0.533,accel,142.81,142.81,0,0,142.81,142.81,68.006,60.565,6.2489,-0.022979,-0.0066576
0.534,accel,142.81,142.81,0,0,142.81,142.81,68.361,60.848,6.3135,-0.023411,-0.0067163
0.535,accel,142.81,142.81,0,0,142.81,142.81,68.714,61.175,6.3784,-0.023849,-0.0067752
0.536,accel,142.81,142.81,0,0,142.81,142.81,69.066,61.5,6.4437,-0.024294,-0.0068343
0.537,accel,142.81,142.81,0,0,142.81,142.81,69.416,61.824,6.5093,-0.024744,-0.0068936
0.538,accel,142.81,142.81,0,0,142.81,142.81,69.765,62.147,6.5753,-0.025201,-0.0069531
0.539,accel,142.81,142.81,0,0,142.81,142.81,70.112,62.468,6.6416,-0.025663,-0.0070128
0.54,accel,142.81,142.81,0,0,142.81,142.81,70.458,62.787,6.7082,-0.026133,-0.0070727
0.541,accel,142.81,142.81,0,0,142.81,142.81,70.802,63.106,6.7752,-0.026608,-0.0071329
0.542,accel,142.81,142.81,0,0,142.81,142.81,71.145,63.423,6.8424,-0.02709,-0.0071932
0.543,accel,142.81,142.81,0,0,142.81,142.81,71.486,63.738,6.91,-0.027579,-0.0072537
0.544,accel,142.81,142.81,0,0,142.81,142.81,71.825,64.053,6.978,-0.028073,-0.0073145
0.545,accel,142.81,142.81,0,0,142.81,142.81,72.163,64.365,7.0462,-0.028575,-0.0073754
0.546,accel,142.81,142.81,0,0,142.81,142.81,72.5,64.677,7.1148,-0.029083,-0.0074365
0.547,accel,142.81,142.81,0,0,142.81,142.81,72.835,64.987,7.1837,-0.029597,-0.0074978
0.548,accel,142.81,142.81,0,0,142.81,142.81,73.169,65.296,7.253,-0.030119,-0.0075593
0.549,accel,142.81,142.81,0,0,142.81,142.81,73.502,65.603,7.3225,-0.030646,-0.007621
0.55,accel,142.81,142.81,0,0,142.81,142.81,73.832,65.909,7.3924,-0.031181,-0.0076829
0.551,accel,142.81,142.81,0,0,142.81,142.81,74.162,66.214,7.4626,-0.031723,-0.007745
0.552,accel,142.81,142.81,0,0,142.81,142.81,74.49,66.517,7.5331,-0.032271,-0.0078073
0.553,accel,142.81,142.81,0,0,142.81,142.81,74.817,66.82,7.6039,-0.032826,-0.0078698
0.554,accel,142.81,142.81,0,0,142.81,142.81,75.142,67.12,7.675,-0.033388,-0.0079325
0.555,accel,142.81,142.81,0,0,142.81,142.81,75.465,67.42,7.7465,-0.033957,-0.0079953
0.556,accel,142.81,142.81,0,0,142.81,142.81,75.788,67.718,7.8182,-0.034533,-0.0080584
0.557,accel,142.81,142.81,0,0,142.81,142.81,76.109,68.015,7.8903,-0.035116,-0.0081216
0.558,accel,142.81,142.81,0,0,142.81,142.81,76.428,68.311,7.9626,-0.035706,-0.008185
0.559,accel,142.81,142.81,0,0,142.81,142.81,76.747,68.605,8.0353,-0.036303,-0.0082486
0.56,accel,142.81,142.81,0,0,142.81,142.81,77.063,68.898,8.1083,-0.036907,-0.0083124
0.561,accel,142.81,142.81,0,0,142.81,142.81,77.379,69.19,8.1816,-0.037519,-0.0083764
0.562,accel,142.81,142.81,0,0,142.81,142.81,77.693,69.48,8.2552,-0.038138,-0.0084405
0.563,accel,142.81,142.81,0,0,142.81,142.81,78.005,69.77,8.329,-0.038764,-0.0085049
0.564,accel,142.81,142.81,0,0,142.81,142.81,78.317,70.058,8.4032,-0.039397,-0.0085694
0.565,accel,142.81,142.81,0,0,142.81,142.81,78.627,70.344,8.4777,-0.040038,-0.0086341
0.566,accel,142.81,142.81,0,0,142.81,142.81,78.935,70.63,8.5525,-0.040686,-0.008699
0.567,accel,142.81,142.81,0,0,142.81,142.81,79.243,70.914,8.6276,-0.041341,-0.0087641
0.568,accel,142.81,142.81,0,0,142.81,142.81,79.549,71.197,8.7029,-0.042004,-0.0088293
0.569,accel,142.81,142.81,0,0,142.81,142.81,79.853,71.479,8.7786,-0.042675,-0.0088947
0.57,accel,142.81,142.81,0,0,142.81,142.81,80.156,71.759,8.8546,-0.043353,-0.0089603
0.571,accel,142.81,142.81,0,0,142.81,142.81,80.458,72.039,8.9308,-0.044039,-0.0090261
0.572,accel,142.81,142.81,0,0,142.81,142.81,80.759,72.317,9.0073,-0.044732,-0.0090921
0.573,accel,142.81,142.81,0,0,142.81,142.81,81.058,72.594,9.0842,-0.045433,-0.0091582
0.574,accel,142.81,142.81,0,0,142.81,142.81,81.356,72.869,9.1613,-0.046142,-0.0092245
0.575,accel,142.81,142.81,0,0,142.81,142.81,81.653,73.144,9.2387,-0.046858,-0.009291
0.576,accel,142.81,142.81,0,0,142.81,142.81,81.949,73.417,9.3163,-0.047583,-0.0093576
0.577,accel,149.71,149.71,0,0,149.71,149.71,82.243,73.689,9.3943,-0.048315,-0.0094245
0.578,accel,149.71,149.71,0,0,149.71,149.71,82.567,73.96,9.4726,-0.049055,-0.0094917
0.579,accel,149.71,149.71,0,0,149.71,149.71,82.89,74.23,9.5511,-0.049803,-0.0095593
0.58,accel,149.71,149.71,0,0,149.71,149.71,83.212,74.499,9.63,-0.05056,-0.0096274
0.581,accel,149.71,149.71,0,0,149.71,149.71,83.532,74.766,9.7091,-0.051325,-0.0096959
0.582,accel,149.71,149.71,0,0,149.71,149.71,83.85,75.061,9.7886,-0.052098,-0.0097646
0.583,accel,149.71,149.71,0,0,149.71,149.71,84.168,75.355,9.8683,-0.052879,-0.0098334
0.584,accel,149.71,149.71,0,0,149.71,149.71,84.484,75.647,9.9484,-0.053669,-0.0099025
0.585,accel,149.71,149.71,0,0,149.71,149.71,84.798,75.938,10.029,-0.054468,-0.0099717
0.586,accel,149.71,149.71,0,0,149.71,149.71,85.112,76.228,10.109,-0.055275,-0.010041
0.587,accel,149.71,149.71,0,0,149.71,149.71,85.423,76.516,10.19,-0.056091,-0.010111
0.588,accel,149.71,149.71,0,0,149.71,149.71,85.734,76.803,10.272,-0.056915,-0.01018
0.589,accel,149.71,149.71,0,0,149.71,149.71,86.043,77.089,10.353,-0.057749,-0.01025
0.59,accel,149.71,149.71,0,0,149.71,149.71,86.351,77.374,10.435,-0.058591,-0.010321
0.591,accel,149.71,149.71,0,0,149.71,149.71,86.657,77.658,10.517,-0.059441,-0.010391
0.592,accel,149.71,149.71,0,0,149.71,149.71,86.962,77.94,10.6,-0.060301,-0.010461
0.593,accel,149.71,149.71,0,0,149.71,149.71,87.266,78.221,10.682,-0.06117,-0.010532
0.594,accel,149.71,149.71,0,0,149.71,149.71,87.569,78.501,10.765,-0.062047,-0.010603
0.595,accel,149.71,149.71,0,0,149.71,149.71,87.87,78.779,10.849,-0.062933,-0.010674
0.596,accel,149.71,149.71,0,0,149.71,149.71,88.17,79.057,10.932,-0.063829,-0.010745
0.597,accel,149.71,149.71,0,0,149.71,149.71,88.468,79.333,11.016,-0.064733,-0.010816
0.598,accel,149.71,149.71,0,0,149.71,149.71,88.766,79.608,11.1,-0.065647,-0.010888
0.599,accel,149.71,149.71,0,0,149.71,149.71,89.062,79.882,11.185,-0.06657,-0.01096
0.6,accel,149.71,149.71,0,0,149.71,149.71,89.356,80.154,11.27,-0.067502,-0.011032
0.601,accel,149.71,149.71,0,0,149.71,149.71,89.65,80.426,11.355,-0.068443,-0.011104
0.602,accel,149.71,149.71,0,0,149.71,149.71,89.942,80.696,11.44,-0.069393,-0.011176
0.603,accel,149.71,149.71,0,0,149.71,149.71,90.233,80.965,11.526,-0.070353,-0.011248
0.604,accel,149.71,149.71,0,0,149.71,149.71,90.522,81.233,11.611,-0.071322,-0.011321
0.605,accel,149.71,149.71,0,0,149.71,149.71,90.811,81.5,11.698,-0.0723,-0.011394
0.606,accel,149.71,149.71,0,0,149.71,149.71,91.098,81.765,11.784,-0.073288,-0.011466
0.607,accel,149.71,149.71,0,0,149.71,149.71,91.384,82.03,11.871,-0.074286,-0.01154
0.608,accel,149.71,149.71,0,0,149.71,149.71,91.668,82.293,11.958,-0.075293,-0.011613
0.609,accel,149.71,149.71,0,0,149.71,149.71,91.952,82.555,12.045,-0.076309,-0.011686
0.61,accel,149.71,149.71,0,0,149.71,149.71,92.234,82.816,12.132,-0.077335,-0.01176
0.611,accel,149.71,149.71,0,0,149.71,149.71,92.515,83.076,12.22,-0.078371,-0.011834
0.612,accel,149.71,149.71,0,0,149.71,149.71,92.794,83.335,12.308,-0.079416,-0.011907
0.613,accel,149.71,149.71,0,0,149.71,149.71,93.073,83.592,12.397,-0.080471,-0.011982
0.614,accel,149.71,149.71,0,0,149.71,149.71,93.35,83.849,12.485,-0.081536,-0.012056
0.615,accel,149.71,149.71,0,0,149.71,149.71,93.626,84.104,12.574,-0.08261,-0.01213
0.616,accel,149.71,149.71,0,0,149.71,149.71,93.901,84.358,12.663,-0.083695,-0.012205
0.617,accel,149.71,149.71,0,0,149.71,149.71,94.174,84.612,12.753,-0.084789,-0.012279
0.618,accel,149.71,149.71,0,0,149.71,149.71,94.447,84.864,12.842,-0.085893,-0.012354
0.619,accel,149.71,149.71,0,0,149.71,149.71,94.718,85.115,12.932,-0.087008,-0.012429
